,file_id,genus,species,name,download_url,file_name,duration,other_species_in_recording,quality
23971,291913,Saltator,atricollis,Black-throated Saltator,https://www.xeno-canto.org/291913/download,"XC291913-Saltatricula atricollis, xeno.mp3",45,,B
23972,229207,Saltator,atricollis,Black-throated Saltator,https://www.xeno-canto.org/229207/download,XC229207-Black-throated Saltator B 16474.mp3,47,,B
23973,229205,Saltator,atricollis,Black-throated Saltator,https://www.xeno-canto.org/229205/download,XC229205-Black-throated Saltator A 16470.mp3,28,,B
23974,229204,Saltator,atricollis,Black-throated Saltator,https://www.xeno-canto.org/229204/download,XC229204-Black-throated Saltator A 16469.mp3,37,,B
23975,229203,Saltator,atricollis,Black-throated Saltator,https://www.xeno-canto.org/229203/download,XC229203-Black-throated Saltator B 16462.mp3,31,,B
23976,212232,Saltator,atricollis,Black-throated Saltator,https://www.xeno-canto.org/212232/download,XC212232-F447 Saltatricula atricollis (song)GarçaSP190212.mp3,38,,B
23977,196402,Saltator,atricollis,Black-throated Saltator,https://www.xeno-canto.org/196402/download,"XC196402-BRITO,077 (S. atricollis).mp3",12,,B
23978,178097,Saltator,atricollis,Black-throated Saltator,https://www.xeno-canto.org/178097/download,XC178097-Thraupidae_Saltatricula_atricollis_24_04_2013_H15_45_Belo_Vale.mp3,49,,B
23979,173327,Saltator,atricollis,Black-throated Saltator,https://www.xeno-canto.org/173327/download,XC173327-BICO DE PIMENTA - BELO VALE - 24-04-13.mp3,37,,B
23980,145387,Saltator,atricollis,Black-throated Saltator,https://www.xeno-canto.org/145387/download,XC145387-Saltatricula-atricollis-Bonito-MS-BR-7-90-ASilveira.mp3,17,,B
23981,125819,Saltator,atricollis,Black-throated Saltator,https://www.xeno-canto.org/125819/download,XC125819-Saltator atricollis Parque Nacional Jericoacoara Ceara Brazil 045No Title-.mp3,28,,B
23982,90838,Saltator,atricollis,Black-throated Saltator,https://www.xeno-canto.org/90838/download,MZ39Saltatricula_atricollis_chap_guim_MMelo.mp3,19,,B
23983,84655,Saltator,atricollis,Black-throated Saltator,https://www.xeno-canto.org/84655/download,SALATR27.mp3,16,,B
23984,83337,Saltator,atricollis,Black-throated Saltator,https://www.xeno-canto.org/83337/download,FLF_Saltator_atricollis2.mp3,28,Elaenia flavogaster,B
23985,83336,Saltator,atricollis,Black-throated Saltator,https://www.xeno-canto.org/83336/download,FLF_Saltator_atricollis1.mp3,42,"Mimus saturninus, Elaenia flavogaster",B
23986,61752,Saltator,atricollis,Black-throated Saltator,https://www.xeno-canto.org/61752/download,SALTATOR Black-throated_09_Serra da Canastra_Minas Gerais_BR_SEP01_Sofia Wasylyk.mp3,2,,B
23987,61751,Saltator,atricollis,Black-throated Saltator,https://www.xeno-canto.org/61751/download,SALTATOR Black-throated_08_Serra da Canastra_Minas Gerais_BR_SEP01_Sofia Wasylyk.mp3,19,,B
23988,60818,Saltator,atricollis,Black-throated Saltator,https://www.xeno-canto.org/60818/download,SALTATOR Black-throated_07_Chapada dos Guimaraes_Mato Grosso_BR_28MAY99_Miguel Castelino.mp3,15,,B
23989,46810,Saltator,atricollis,Black-throated Saltator,https://www.xeno-canto.org/46810/download,SALTATOR ATRICOLLIS.mp3,23,,B
23990,45052,Saltator,atricollis,Black-throated Saltator,https://www.xeno-canto.org/45052/download,Saltatricola_atricollis3_MG_091228-0925.mp3,33,,B
23991,45051,Saltator,atricollis,Black-throated Saltator,https://www.xeno-canto.org/45051/download,Saltatricola_atricollis2_MG_091228-0925.mp3,51,,B
23992,38092,Saltator,atricollis,Black-throated Saltator,https://www.xeno-canto.org/38092/download,Bico de pimennnnta mtz.mp3,12,,B
23993,10296,Saltator,atricollis,Black-throated Saltator,https://www.xeno-canto.org/10296/download,saltator_atricollis_campolina_lff.mp3,14,,B
23994,454581,Volatinia,jacarina,Blue-black Grassquit,https://www.xeno-canto.org/454581/download,XC454581-30s_Display.mp3,30,,B
23995,423056,Volatinia,jacarina,Blue-black Grassquit,https://www.xeno-canto.org/423056/download,XC423056-2435 Volatinia jacarina (song)EldoradoII_Suzano_MontanhaES_020318_FIG.mp3,29,,B
23996,421666,Volatinia,jacarina,Blue-black Grassquit,https://www.xeno-canto.org/421666/download,XC421666-1837 Volatinia jacarina (song)Taquara_Belmonte_BA_310816_FIG.mp3,72,,B
23997,232238,Volatinia,jacarina,Blue-black Grassquit,https://www.xeno-canto.org/232238/download,XC232238-Blue-black Grassquit B 15589.mp3,7,,B
23998,214834,Volatinia,jacarina,Blue-black Grassquit,https://www.xeno-canto.org/214834/download,XC214834-Volatinia_jacarina_tiziu.mp3,10,,B
23999,187799,Volatinia,jacarina,Blue-black Grassquit,https://www.xeno-canto.org/187799/download,XC187799-Volatinia_jacarina_Balsa_29_09_2013.mp3,50,"Piaya cayana, Larus dominicanus, Tringa flavipes, Ortalis squamata, Batara cinerea",B
24000,123936,Volatinia,jacarina,Blue-black Grassquit,https://www.xeno-canto.org/123936/download,XC123936-Volatinia jacarina_Piracicaba_1096.mp3,23,,B
24001,113884,Volatinia,jacarina,Blue-black Grassquit,https://www.xeno-canto.org/113884/download,XC113884-tiziuVIÇ.mp3,22,,B
24002,84808,Volatinia,jacarina,Blue-black Grassquit,https://www.xeno-canto.org/84808/download,VOLJAC10.mp3,19,,B
24003,84807,Volatinia,jacarina,Blue-black Grassquit,https://www.xeno-canto.org/84807/download,VOLJAC07.mp3,11,"Furnarius rufus, Synallaxis spixi",B
24004,84806,Volatinia,jacarina,Blue-black Grassquit,https://www.xeno-canto.org/84806/download,VOLJAC06.mp3,17,"Columbina squammata, Psittacara leucophthalmus",B
24005,84805,Volatinia,jacarina,Blue-black Grassquit,https://www.xeno-canto.org/84805/download,VOLJAC03.mp3,21,"Columbina squammata, Nonnula rubecula, Pitangus sulphuratus, Cyclarhis gujanensis, Coryphospingus pileatus",B
24006,49460,Volatinia,jacarina,Blue-black Grassquit,https://www.xeno-canto.org/49460/download,GRASSQUIT Blue-black_06_A 4 km de Francisco Sa_Minas Gerais_BR_5ENE02_Rosendo Fraga.mp3,14,,B
24007,49459,Volatinia,jacarina,Blue-black Grassquit,https://www.xeno-canto.org/49459/download,GRASSQUIT Blue-black_05_A 4 km de Francisco Sa_Minas Gerais_BR_5ENE02_Rosendo Fraga.mp3,8,,B
24008,42833,Volatinia,jacarina,Blue-black Grassquit,https://www.xeno-canto.org/42833/download,Emberizidae. Volatinia jacarina Salseiro Vidal Ramos 16.01.2010 ELXC.mp3,24,"Sporophila caerulescens, Chiroxiphia caudata, Zonotrichia capensis",B
24009,17716,Volatinia,jacarina,Blue-black Grassquit,https://www.xeno-canto.org/17716/download,Volatinia jacarina.mp3,46,Furnarius rufus,B
24010,17476,Volatinia,jacarina,Blue-black Grassquit,https://www.xeno-canto.org/17476/download,HI-0096-Blue-black-Grassquit.mp3,25,"Turdus rufiventris, Troglodytes aedon, Rupornis magnirostris, Columbina talpacoti",B
24011,349915,Sporophila,frontalis,Buffy-fronted Seedeater,https://www.xeno-canto.org/349915/download,XC349915-SPOFRO30.mp3,81,,B
24012,340361,Sporophila,frontalis,Buffy-fronted Seedeater,https://www.xeno-canto.org/340361/download,XC340361-Sporophila_frontalis-2303172.mp3,63,,B
24013,330554,Sporophila,frontalis,Buffy-fronted Seedeater,https://www.xeno-canto.org/330554/download,XC330554-Sporophila frontalis.WAV.mp3,65,"Sporophila falcirostris, Chiroxiphia caudata, Saltator similis, Trogon surrucura",B
24014,229893,Sporophila,frontalis,Buffy-fronted Seedeater,https://www.xeno-canto.org/229893/download,XC229893-Buffy-fronted Seedeater B 15603.mp3,42,,B
24015,229892,Sporophila,frontalis,Buffy-fronted Seedeater,https://www.xeno-canto.org/229892/download,XC229892-Buffy-fronted Seedeater B 15597.mp3,28,,B
24016,229890,Sporophila,frontalis,Buffy-fronted Seedeater,https://www.xeno-canto.org/229890/download,XC229890-Buffy-fronted Seedeater B 15596.mp3,41,,B
24017,229889,Sporophila,frontalis,Buffy-fronted Seedeater,https://www.xeno-canto.org/229889/download,XC229889-Buffy-fronted Seedeater A 15598.mp3,25,,B
24018,208114,Sporophila,frontalis,Buffy-fronted Seedeater,https://www.xeno-canto.org/208114/download,XC208114-Sporophila_frontalis_24-12-2014_SÍTIO.mp3,48,,B
24019,207809,Sporophila,frontalis,Buffy-fronted Seedeater,https://www.xeno-canto.org/207809/download,XC207809-Sporophila frontalis.mp3,27,"Tachyphonus coronatus, Colonia colonus",B
24020,186267,Sporophila,frontalis,Buffy-fronted Seedeater,https://www.xeno-canto.org/186267/download,XC186267-Sporophila_frontalis_16_10_2013_Araçá.mp3,9,,B
24021,158872,Sporophila,frontalis,Buffy-fronted Seedeater,https://www.xeno-canto.org/158872/download,XC158872-Sporophila frontalis 1.mp3,44,,B
24022,146354,Sporophila,frontalis,Buffy-fronted Seedeater,https://www.xeno-canto.org/146354/download,XC146354-Sporophila frontalis-FazMtVerde-SFX-SP-23-8-13-ASilveira.mp3,19,,B
24023,130387,Sporophila,frontalis,Buffy-fronted Seedeater,https://www.xeno-canto.org/130387/download,XC130387-Sporophila frontalis.mp3,31,,B
24024,118074,Sporophila,frontalis,Buffy-fronted Seedeater,https://www.xeno-canto.org/118074/download,XC118074-Sporophila frontalis 2.mp3,10,,B
24025,113878,Sporophila,frontalis,Buffy-fronted Seedeater,https://www.xeno-canto.org/113878/download,XC113878-pixoxo.mp3,17,,B
24026,109472,Sporophila,frontalis,Buffy-fronted Seedeater,https://www.xeno-canto.org/109472/download,Sporophila-frontalis-ItapdaSerra-SP-Brazil12-90-ASilveira.mp3,23,,B
24027,99617,Sporophila,frontalis,Buffy-fronted Seedeater,https://www.xeno-canto.org/99617/download,Sporophila frontalis_Guaraquecaba_PR_10-02-2011.mp3,54,,B
24028,99613,Sporophila,frontalis,Buffy-fronted Seedeater,https://www.xeno-canto.org/99613/download,Sporophila frontalis_Serra do Faxinal_Praia Grande_SC_24-11-2011_07h20m.mp3,26,"Myiodynastes maculatus, Sporophila caerulescens, Colaptes campestris, Thraupis cyanoptera, Hylophilus poicilotis, Basileuterus culicivorus, Leptotila verreauxi",B
24029,84718,Sporophila,frontalis,Buffy-fronted Seedeater,https://www.xeno-canto.org/84718/download,SPOFRO12.mp3,15,"Schiffornis virescens, Pachyramphus castaneus",B
24030,76043,Sporophila,frontalis,Buffy-fronted Seedeater,https://www.xeno-canto.org/76043/download,Mz87SporophilafrontalisMMeloguarul.mp3,25,"Haplospiza unicolor, Procnias nudicollis, Vireo chivi, Basileuterus culicivorus, Malacoptila striata",B
24031,41684,Sporophila,frontalis,Buffy-fronted Seedeater,https://www.xeno-canto.org/41684/download,Emberizidae._Sporophila_frontalis_RPPN_Prima_Luna_Nova_Trento_22.12.09_ELXC.mp3,41,"Haplospiza unicolor, Vireo chivi, Elaenia parvirostris, Zonotrichia capensis",B
24032,3465,Sporophila,frontalis,Buffy-fronted Seedeater,https://www.xeno-canto.org/3465/download,SEBM-177-Buffy-fronted-Seedeater.mp3,9,,B
24033,397206,Sporophila,falcirostris,Temminck's Seedeater,https://www.xeno-canto.org/397206/download,XC397206-CIGARRA VERDADEIRA 14092017-0807.mp3,121,Tachyphonus cristatus,B
24034,332041,Sporophila,falcirostris,Temminck's Seedeater,https://www.xeno-canto.org/332041/download,XC332041-SPOFAL13.mp3,33,Sporophila frontalis,B
24035,330945,Sporophila,falcirostris,Temminck's Seedeater,https://www.xeno-canto.org/330945/download,XC330945-UNID0411.mp3,48,,B
24036,229884,Sporophila,falcirostris,Temminck's Seedeater,https://www.xeno-canto.org/229884/download,XC229884-Temminck's Seedeater B 15606.mp3,30,,B
24037,229883,Sporophila,falcirostris,Temminck's Seedeater,https://www.xeno-canto.org/229883/download,XC229883-Temminck's Seedeater A 15607.mp3,20,,B
24038,165005,Sporophila,falcirostris,Temminck's Seedeater,https://www.xeno-canto.org/165005/download,XC165005-CGH S José (61)-Sporophila falcirostris.MP3,36,,B
24039,158877,Sporophila,falcirostris,Temminck's Seedeater,https://www.xeno-canto.org/158877/download,XC158877-Sporophila falcirostris 2.mp3,18,,B
24040,106050,Sporophila,falcirostris,Temminck's Seedeater,https://www.xeno-canto.org/106050/download,Sporophila falcirostris_Rio do Julio_Schroeder_SC_22-07-2012_2.mp3,74,"Haplospiza unicolor, Sporophila frontalis",B
24041,84714,Sporophila,falcirostris,Temminck's Seedeater,https://www.xeno-canto.org/84714/download,SPOFAL25.mp3,23,Cyclarhis gujanensis,B
24042,84711,Sporophila,falcirostris,Temminck's Seedeater,https://www.xeno-canto.org/84711/download,SPOFAL20.mp3,18,"Pyriglena leucoptera, Carpornis cucullata, Vireo chivi",B
24043,62819,Sporophila,falcirostris,Temminck's Seedeater,https://www.xeno-canto.org/62819/download,MYST pimpelmees 151316 30810.mp3,12,,B
24044,41937,Sporophila,falcirostris,Temminck's Seedeater,https://www.xeno-canto.org/41937/download,Sporophila_falcirostris_Tapirai_SP_27_Dec_2009_RSS.mp3,17,,B
24045,15828,Sporophila,falcirostris,Temminck's Seedeater,https://www.xeno-canto.org/15828/download,Sporophila_falcirostris_VGTRS_0809072.mp3,54,,B
24046,12826,Sporophila,falcirostris,Temminck's Seedeater,https://www.xeno-canto.org/12826/download,Sporophila falcirostris.mp3,57,Saltator fuliginosus,B
24047,8680,Sporophila,falcirostris,Temminck's Seedeater,https://www.xeno-canto.org/8680/download,S_falcirostris_H_unicolor_PNSO_061005.mp3,16,Haplospiza unicolor,B
24048,4853,Sporophila,falcirostris,Temminck's Seedeater,https://www.xeno-canto.org/4853/download,Temmincks_Seedeater_Zizo-3-6.mp3,25,"Chiroxiphia caudata, Trogon viridis, Cyclarhis gujanensis",B
24049,3464,Sporophila,falcirostris,Temminck's Seedeater,https://www.xeno-canto.org/3464/download,SEBM-176-Temmincks-Seedeater.mp3,26,,B
24050,1466,Sporophila,falcirostris,Temminck's Seedeater,https://www.xeno-canto.org/1466/download,Spor_falc.mp3,8,,B
24051,386582,Sporophila,schistacea,Slate-colored Seedeater,https://www.xeno-canto.org/386582/download,XC386582-Sporophila_schistacea-1691442.mp3,36,,B
24052,369963,Sporophila,schistacea,Slate-colored Seedeater,https://www.xeno-canto.org/369963/download,XC369963-Sporophila schistacea PZ 14.05.17.mp3,6,,B
24053,241379,Sporophila,schistacea,Slate-colored Seedeater,https://www.xeno-canto.org/241379/download,XC241379-Sporophila schistacea_TD_TO.mp3,36,Synallaxis gujanensis,B
24054,16806,Sporophila,schistacea,Slate-colored Seedeater,https://www.xeno-canto.org/16806/download,BD_2007-10-05_Sporophila_schistaceaXC.mp3,59,"Myrmotherula sclateri, Myiopagis gaimardii, Tolmomyias poliocephalus",B
24055,419984,Sporophila,plumbea,Plumbeous Seedeater,https://www.xeno-canto.org/419984/download,XC419984-Sporophila_plumbea-2993341.mp3,55,,B
24056,139210,Sporophila,plumbea,Plumbeous Seedeater,https://www.xeno-canto.org/139210/download,XC139210-10012405_Sporophila_plumbea_estrada_perdida_canto_espontaneo_Thiago_Laranjeiras.mp3,4,,B
24057,454613,Sporophila,beltoni,Tropeiro Seedeater,https://www.xeno-canto.org/454613/download,XC454613-190126_0962 S. beltoni song_call_ind_2_+virada.mp3,169,,B
24058,393316,Sporophila,beltoni,Tropeiro Seedeater,https://www.xeno-canto.org/393316/download,XC393316-patativa-tropeira.mp3,42,,B
24059,357139,Sporophila,americana,Wing-barred Seedeater,https://www.xeno-canto.org/357139/download,XC357139-Sporophila americana_Itapiranga_1217.mp3,19,,B
24060,118928,Sporophila,americana,Wing-barred Seedeater,https://www.xeno-canto.org/118928/download,XC118928-Sporophila americana_Carajas_1039.mp3,25,,B
24061,5055,Sporophila,americana,Wing-barred Seedeater,https://www.xeno-canto.org/5055/download,015-173-Wing-barred-Seedeater.mp3,32,Attila cinnamomeus,B
24062,25727,Sporophila,collaris,Rusty-collared Seedeater,https://www.xeno-canto.org/25727/download,Sporophila_collaris03.mp3,43,,B
24063,229902,Sporophila,lineola,Lined Seedeater,https://www.xeno-canto.org/229902/download,XC229902-Lined Seedeater B 15654.mp3,27,,B
24064,229901,Sporophila,lineola,Lined Seedeater,https://www.xeno-canto.org/229901/download,XC229901-Lined Seedeater B 15653.mp3,52,,B
24065,229900,Sporophila,lineola,Lined Seedeater,https://www.xeno-canto.org/229900/download,XC229900-Lined Seedeater B 15652.mp3,31,,B
24066,208113,Sporophila,lineola,Lined Seedeater,https://www.xeno-canto.org/208113/download,XC208113-Sporophila_lineola_24-12-2014_PICADÃO.mp3,60,,B
24067,172594,Sporophila,lineola,Lined Seedeater,https://www.xeno-canto.org/172594/download,XC172594-BIGODINHO - SANTA RITA DO ARAGUAIA - 05-12-13.mp3,28,,B
24068,169903,Sporophila,lineola,Lined Seedeater,https://www.xeno-canto.org/169903/download,XC169903-Sporophila_lineola-1215446.mp3,36,,B
24069,158235,Sporophila,lineola,Lined Seedeater,https://www.xeno-canto.org/158235/download,XC158235-STE-002 S. lineola - Itunes.mp3,30,,B
24070,123924,Sporophila,lineola,Lined Seedeater,https://www.xeno-canto.org/123924/download,XC123924-Sporophila lineola_Piracicaba_1023.mp3,41,,B
24071,113883,Sporophila,lineola,Lined Seedeater,https://www.xeno-canto.org/113883/download,XC113883-bigodinho.mp3,18,,B
24072,84733,Sporophila,lineola,Lined Seedeater,https://www.xeno-canto.org/84733/download,SPOLIN11.mp3,23,"Oryzoborus angolensis, Gnorimopsar chopi",B
24073,50462,Sporophila,lineola,Lined Seedeater,https://www.xeno-canto.org/50462/download,Sporophila lineola.mp3,38,,B
24074,45050,Sporophila,lineola,Lined Seedeater,https://www.xeno-canto.org/45050/download,S_lineola_e_Donacobius_MG_091229-0650.mp3,23,Donacobius atricapilla,B
24075,41936,Sporophila,lineola,Lined Seedeater,https://www.xeno-canto.org/41936/download,Sporophila_lineola_Tapirai_SP_28_Dec_2009_RSS.mp3,24,,B
24076,13101,Sporophila,lineola,Lined Seedeater,https://www.xeno-canto.org/13101/download,Sporophila lineola.mp3,3,,B
24077,11617,Sporophila,lineola,Lined Seedeater,https://www.xeno-canto.org/11617/download,015-021-Lined-Seedeater.mp3,27,"Columbina talpacoti, Volatinia jacarina, Guira guira, Todirostrum cinereum, Thamnophilus doliatus, Elaenia flavogaster",B
24078,5207,Sporophila,lineola,Lined Seedeater,https://www.xeno-canto.org/5207/download,Sporophila lineola_F20_Itatira_2004_Ciro Albano.mp3,47,,B
24079,446517,Sporophila,nigricollis,Yellow-bellied Seedeater,https://www.xeno-canto.org/446517/download,XC446517-181109_4412 YBSE2 25ft FAH 1000 mp3 amp.mp3,13,,B
24080,446516,Sporophila,nigricollis,Yellow-bellied Seedeater,https://www.xeno-canto.org/446516/download,XC446516-181109_4411 YBSE 25ft FAH 1000 mp3 amp.mp3,41,,B
24081,399696,Sporophila,nigricollis,Yellow-bellied Seedeater,https://www.xeno-canto.org/399696/download,XC399696-Sporophila nigricollis_Pacaja_1126.mp3,35,,B
24082,344057,Sporophila,nigricollis,Yellow-bellied Seedeater,https://www.xeno-canto.org/344057/download,XC344057-Sporophila_nigricollis-2082964.mp3,11,,B
24083,316251,Sporophila,nigricollis,Yellow-bellied Seedeater,https://www.xeno-canto.org/316251/download,XC316251-SPONIG09.mp3,145,"Columbina talpacoti, Cranioleuca pallida, Troglodytes aedon, Zonotrichia capensis",B
